severity,toxicity,dangerous,dangerous_key,lookalike,lookalike_key,character,dangerous_described,lookalike_described,verdict,REVIEW_states_for_undescribed_side,REVIEW_notes,REVIEWER
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe insipida,hygrocybe-insipida,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe insipida,hygrocybe-insipida,gill_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe insipida,hygrocybe-insipida,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe insipida,hygrocybe-insipida,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe punicea,hygrocybe-punicea,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe punicea,hygrocybe-punicea,gill_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe punicea,hygrocybe-punicea,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe punicea,hygrocybe-punicea,stipe_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe punicea,hygrocybe-punicea,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe quieta,hygrocybe-quieta,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe quieta,hygrocybe-quieta,gill_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe quieta,hygrocybe-quieta,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe quieta,hygrocybe-quieta,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe reidii,hygrocybe-reidii,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe reidii,hygrocybe-reidii,gill_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe reidii,hygrocybe-reidii,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Hygrocybe reidii,hygrocybe-reidii,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Infundibulicybe geotropa,infundibulicybe-geotropa,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Infundibulicybe geotropa,infundibulicybe-geotropa,cap_shape,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Infundibulicybe geotropa,infundibulicybe-geotropa,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Infundibulicybe geotropa,infundibulicybe-geotropa,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Infundibulicybe gibba,infundibulicybe-gibba,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Infundibulicybe gibba,infundibulicybe-gibba,cap_shape,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Infundibulicybe gibba,infundibulicybe-gibba,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Inocybe geophylla,inocybe-geophylla,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Inocybe geophylla,inocybe-geophylla,cap_shape,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Inocybe geophylla,inocybe-geophylla,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Inocybe geophylla,inocybe-geophylla,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Marasmius oreades,marasmius-oreades,stipe_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Paralepista flaccida,paralepista-flaccida,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Paralepista flaccida,paralepista-flaccida,cap_shape,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Paralepista flaccida,paralepista-flaccida,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Paralepista flaccida,paralepista-flaccida,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Paxillus involutus,paxillus-involutus,bruising_reaction,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Clitocybe rivulosa,clitocybe-rivulosa,Paxillus involutus,paxillus-involutus,cap_margin,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius orellanus,cortinarius-orellanus,Cantharellus cibarius,cantharellus-cibarius,flesh_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius orellanus,cortinarius-orellanus,Cantharellus cibarius,cantharellus-cibarius,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius orellanus,cortinarius-orellanus,Cortinarius anomalus,cortinarius-anomalus,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Armillaria mellea,armillaria-mellea,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Armillaria mellea,armillaria-mellea,ring,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Armillaria mellea,armillaria-mellea,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Cantharellus cibarius,cantharellus-cibarius,flesh_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Cantharellus cibarius,cantharellus-cibarius,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Cortinarius anomalus,cortinarius-anomalus,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Cortinarius anomalus,cortinarius-anomalus,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Cortinarius orellanus,cortinarius-orellanus,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Lactarius deliciosus,lactarius-deliciosus,bruising_reaction,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Lactarius deliciosus,lactarius-deliciosus,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Cortinarius rubellus,cortinarius-rubellus,Lactarius deliciosus,lactarius-deliciosus,latex_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Armillaria mellea,armillaria-mellea,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Coprinellus disseminatus,coprinellus-disseminatus,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Coprinellus disseminatus,coprinellus-disseminatus,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Coprinellus disseminatus,coprinellus-disseminatus,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Coprinellus disseminatus,coprinellus-disseminatus,texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Coprinellus micaceus,coprinellus-micaceus,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Coprinellus micaceus,coprinellus-micaceus,deliquescence,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Coprinellus micaceus,coprinellus-micaceus,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Flammulina velutipes,flammulina-velutipes,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Flammulina velutipes,flammulina-velutipes,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Flammulina velutipes,flammulina-velutipes,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Flammulina velutipes,flammulina-velutipes,season,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Galerina hypnorum,galerina-hypnorum,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Galerina hypnorum,galerina-hypnorum,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Gymnopilus penetrans,gymnopilus-penetrans,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Gymnopilus penetrans,gymnopilus-penetrans,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Gymnopilus penetrans,gymnopilus-penetrans,taste,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Gymnopus dryophilus,gymnopus-dryophilus,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Gymnopus dryophilus,gymnopus-dryophilus,gill_spacing,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Gymnopus dryophilus,gymnopus-dryophilus,stipe_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Hypholoma fasciculare,hypholoma-fasciculare,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Hypholoma fasciculare,hypholoma-fasciculare,taste,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Kuehneromyces mutabilis,kuehneromyces-mutabilis,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena arcangeliana,mycena-arcangeliana,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena arcangeliana,mycena-arcangeliana,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena epipterygia,mycena-epipterygia,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena epipterygia,mycena-epipterygia,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena filopes,mycena-filopes,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena filopes,mycena-filopes,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena filopes,mycena-filopes,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena galericulata,mycena-galericulata,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena galericulata,mycena-galericulata,cap_shape,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena galericulata,mycena-galericulata,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena galericulata,mycena-galericulata,stipe_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena galopus,mycena-galopus,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena galopus,mycena-galopus,latex_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena galopus,mycena-galopus,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena haematopus,mycena-haematopus,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena haematopus,mycena-haematopus,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena haematopus,mycena-haematopus,latex_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena inclinata,mycena-inclinata,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena inclinata,mycena-inclinata,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena inclinata,mycena-inclinata,habitat,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena inclinata,mycena-inclinata,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena polygramma,mycena-polygramma,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena tenerrima,mycena-tenerrima,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena tenerrima,mycena-tenerrima,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena tenerrima,mycena-tenerrima,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena vitilis,mycena-vitilis,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena vitilis,mycena-vitilis,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Mycena vitilis,mycena-vitilis,stipe_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Panaeolina foenisecii,panaeolina-foenisecii,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Panaeolina foenisecii,panaeolina-foenisecii,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Panaeolina foenisecii,panaeolina-foenisecii,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Phloeomana speirea,phloeomana-speirea,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Phloeomana speirea,phloeomana-speirea,gill_attachment,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Phloeomana speirea,phloeomana-speirea,size,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Pholiota squarrosa,pholiota-squarrosa,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella candolleana,psathyrella-candolleana,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella candolleana,psathyrella-candolleana,cap_margin,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella candolleana,psathyrella-candolleana,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella candolleana,psathyrella-candolleana,texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella corrugis,psathyrella-corrugis,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella corrugis,psathyrella-corrugis,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella corrugis,psathyrella-corrugis,texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella piluliformis,psathyrella-piluliformis,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella piluliformis,psathyrella-piluliformis,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psathyrella piluliformis,psathyrella-piluliformis,texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psilocybe semilanceata,psilocybe-semilanceata,bruising_reaction,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psilocybe semilanceata,psilocybe-semilanceata,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psilocybe semilanceata,psilocybe-semilanceata,cap_shape,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Psilocybe semilanceata,psilocybe-semilanceata,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Tubaria furfuracea,tubaria-furfuracea,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Tubaria furfuracea,tubaria-furfuracea,cap_margin,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Galerina marginata,galerina-marginata,Tubaria furfuracea,tubaria-furfuracea,gill_attachment,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Gyromitra esculenta,gyromitra-esculenta,Helvella crispa,helvella-crispa,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Gyromitra esculenta,gyromitra-esculenta,Helvella crispa,helvella-crispa,cap_shape,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Gyromitra esculenta,gyromitra-esculenta,Helvella crispa,helvella-crispa,stipe_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Gyromitra esculenta,gyromitra-esculenta,Helvella crispa,helvella-crispa,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Gyromitra esculenta,gyromitra-esculenta,Verpa bohemica,verpa-bohemica,cap_attachment,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Agaricus campestris,agaricus-campestris,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Agaricus campestris,agaricus-campestris,volva,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Calocybe gambosa,calocybe-gambosa,gill_attachment,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Calocybe gambosa,calocybe-gambosa,season,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Inocybe geophylla,inocybe-geophylla,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Inocybe geophylla,inocybe-geophylla,cap_shape,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Inocybe geophylla,inocybe-geophylla,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Pseudosperma rimosum,pseudosperma-rimosum,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Pseudosperma rimosum,pseudosperma-rimosum,cap_shape,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Inocybe erubescens,inocybe-erubescens,Pseudosperma rimosum,pseudosperma-rimosum,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Agaricus campestris,agaricus-campestris,bruising_reaction,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Agaricus campestris,agaricus-campestris,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Agaricus campestris,agaricus-campestris,volva,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Chlorophyllum rhacodes,chlorophyllum-rhacodes,bruising_reaction,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Chlorophyllum rhacodes,chlorophyllum-rhacodes,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Chlorophyllum rhacodes,chlorophyllum-rhacodes,stipe_base,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Chlorophyllum rhacodes,chlorophyllum-rhacodes,volva,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Cystoderma amianthinum,cystoderma-amianthinum,cap_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Cystoderma amianthinum,cystoderma-amianthinum,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Cystoderma amianthinum,cystoderma-amianthinum,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Lepiota cristata,lepiota-cristata,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Macrolepiota procera,macrolepiota-procera,bruising_reaction,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Macrolepiota procera,macrolepiota-procera,stipe_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Marasmius oreades,marasmius-oreades,gill_attachment,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Marasmius oreades,marasmius-oreades,gill_spacing,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota brunneoincarnata,lepiota-brunneoincarnata,Marasmius oreades,marasmius-oreades,stipe_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota subincarnata,lepiota-subincarnata,Agaricus campestris,agaricus-campestris,bruising_reaction,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota subincarnata,lepiota-subincarnata,Agaricus campestris,agaricus-campestris,gill_colour,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota subincarnata,lepiota-subincarnata,Agaricus campestris,agaricus-campestris,volva,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota subincarnata,lepiota-subincarnata,Lepiota cristata,lepiota-cristata,smell,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota subincarnata,lepiota-subincarnata,Marasmius oreades,marasmius-oreades,gill_attachment,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota subincarnata,lepiota-subincarnata,Marasmius oreades,marasmius-oreades,gill_spacing,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,DEADLY,Lepiota subincarnata,lepiota-subincarnata,Marasmius oreades,marasmius-oreades,stipe_texture,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,SERIOUS,Entoloma rhodopolium,entoloma-rhodopolium,Clitocybe nebularis,clitocybe-nebularis,gill_attachment,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,SERIOUS,Entoloma rhodopolium,entoloma-rhodopolium,Clitocybe nebularis,clitocybe-nebularis,growth_form,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,SERIOUS,Entoloma rhodopolium,entoloma-rhodopolium,Clitopilus prunulus,clitopilus-prunulus,cap_surface,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,SERIOUS,Entoloma rhodopolium,entoloma-rhodopolium,Clitopilus prunulus,clitopilus-prunulus,gill_attachment,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,SERIOUS,Entoloma rhodopolium,entoloma-rhodopolium,Entoloma sericeum,entoloma-sericeum,substrate,no,yes,one-way: dangerous species cannot be contradicted at all,,,
2,SERIOUS,Entoloma rhodopolium,entoloma-rhodopolium,Entoloma sinuatum,entoloma-sinuatum,gill_attachment,no,yes,one-way: dangerous species cannot be contradicted at all,,,
